"code","name_kor","name_eng","type"
"121890","에스디시스템","SD system Co., Ltd","KOSDAQ"
"099220","SDN","SDN Company Ltd.","KOSDAQ"
"097780","에스맥","S-MAC CO.,LTD","KOSDAQ"
"289080","SV인베스트먼트","SV INVESTMENT CORPORATION","KOSDAQ"
"151910","SBW생명과학","SBW Life Sciences","KOSDAQ"
"389500","에스비비테크","SBB TECH Co., Ltd.","KOSDAQ"
"019550","SBI인베스트먼트","SBI Investment KOREA Co., Ltd.","KOSDAQ"
"034120","SBS","SEOULBROADCASTINGSYSTEM","KOSPI"
"046140","SBS콘텐츠허브","SBS Contents Hub Co.,Ltd.","KOSDAQ"
"042110","에스씨디","SCD CO.,LTD.","KOSDAQ"
"036120","SCI평가정보","SCI Information Service Inc.","KOSDAQ"
"298060","에스씨엠생명과학","SCM Lifescience Co., Ltd.","KOSDAQ"
"065420","에스아이리소스","SI RESOURCES CO.,LTD.","KOSDAQ"
"270210","에스알바이오텍","SR biotek","KONEX"
"103230","에스앤더블류","S&W Corporation","KOSDAQ"
"260970","에스앤디","S&D Co., Ltd","KOSDAQ"
"101490","에스앤에스텍","S&S TECH CORPORATION","KOSDAQ"
"095910","에스에너지","S-Energy CO., LTD.","KOSDAQ"
"275630","에스에스알","SSR Inc.","KOSDAQ"
"419530","SAMG엔터","SAMG ENTERTAINMENT CO.,LTD","KOSDAQ"
"031330","에스에이엠티","SAMT CO.,LTD.","KOSDAQ"
"060540","에스에이티","System and Application Technologies Inc.","KOSDAQ"
"351320","에스에이티이엔지","Solution Advanced Technology","KOSDAQ"
"056190","에스에프에이","SFA Engineering Corporation","KOSDAQ GLOBAL"
"036540","SFA반도체","SFA Semicon Co., Ltd","KOSDAQ"
"080000","에스엔유","SNU Precision Co., Ltd.","KOSDAQ"
"091340","S&K폴리텍","S&K POLYTEC CO., LTD.","KOSDAQ"
"214310","에스엘바이오닉스","SL Vionics","KOSDAQ"
"005850","에스엘","SLCORPORATION","KOSPI"
"246250","에스엘에스바이오","SLS BIO","KONEX"
"258540","에스엘테라퓨틱스","SL Therapeutics","KONEX"
"063440","SM Life Design","SM Life Design Group Co., Ltd.","KOSDAQ"
"010580","에스엠벡셀","SM BEXEL CO.,LTD.","KOSPI"
"299670","에스엠비나","SMVINA","KONEX"
"041510","에스엠","SM ENTERTAINMENT CO., Ltd.","KOSDAQ"
"048550","SM C&C","SM Culture & Contents Co., Ltd.","KOSDAQ"
"007820","에스엠코어","SMCore.Inc","KOSDAQ"
"109610","에스와이","SY CO., LTD.","KOSDAQ"
"012750","에스원","S-1","KOSPI"
"306040","에스제이그룹","SJ Group Co., Ltd.","KOSDAQ"
"217910","에스제이켐","SJ-CHEM","KONEX"
"004060","SG세계물산","SGCORPORATION","KOSPI"
"016250","SGC이테크건설","SGC eTEC E&C Co., Ltd.","KOSDAQ"
"049470","SGA","SGA Co.,Ltd","KOSDAQ"
"184230","SGA솔루션즈","SGA Solutions Co.,Ltd.","KOSDAQ"
"040610","SG&G","SG&G Corporation","KOSDAQ"
"255220","SG","SG CO., LTD.","KOSDAQ"
"006125","SK디스커버리우","SK Discovery Co.,Ltd.(1P)","KOSPI"
"006120","SK디스커버리","SK Discovery Co.,Ltd.","KOSPI"
"068400","SK렌터카","SK RENT A CAR","KOSPI"
"302440","SK바이오사이언스","SK BIOSCIENCE","KOSPI"
"326030","SK바이오팜","SK BIOPHARMACEUTICALS","KOSPI"
"224020","에스케이씨에스","SKCS","KONEX"
"100090","에스케이오션플랜트","SK oceanplant Co.,Ltd","KOSDAQ"
"408920","에스케이증권7호스팩","SK Securities ACPC No.7 Special Purpose Acquisition Company","KOSDAQ"
"435870","에스케이증권제8호스팩","SK Securities No.8 Special Purpose Acquisition Company","KOSDAQ"
"000660","SK하이닉스","SK hynix","KOSPI"
"096630","에스코넥","S Connect Co., LTD","KOSDAQ"
"069510","에스텍","ESTec Corporation","KOSDAQ"
"041910","에스텍파마","ESTECHPHARMA CO., LTD","KOSDAQ"
"234300","에스트래픽","STraffic Co., Ltd.","KOSDAQ"
"039440","에스티아이","Systems Technology Incorporated","KOSDAQ"
"098660","에스티오","STO Co., Ltd.","KOSDAQ"
"052020","에스티큐브","STCUBE","KOSDAQ"
"237690","에스티팜","ST Pharm Co., Ltd.","KOSDAQ GLOBAL"
"050760","에스폴리텍","S POLYTECH CO.,LTD.","KOSDAQ"
"288620","에스퓨얼셀","S-Fuelcell Co., Ltd.","KOSDAQ"
"317830","에스피시스템스","SP SYSTEMS CO.,LTD.","KOSDAQ"
"058610","에스피지","SPG CO., LTD","KOSDAQ"
"043340","에쎈테크","ESSEN TECH CO., LTD.","KOSDAQ"
"023960","에쓰씨엔지니어링","SC ENGINEERING","KOSPI"
"298690","에어부산","AirBusan","KOSPI"
"187660","에이디엠코리아","ADM Korea Inc.","KOSDAQ"
"054630","에이디칩스","Advanced Digital Chips Inc.","KOSDAQ"
"200710","에이디테크놀로지","ADTechnology Co., Ltd.","KOSDAQ"
"096690","에이루트","Aroot Co., Ltd.","KOSDAQ"
"078520","에이블씨엔씨","ABLE C&C","KOSPI"
"298380","에이비엘바이오","ABL Bio Inc.","KOSDAQ"
"203400","에이비온","ABION Inc.","KOSDAQ"
"195990","에이비프로바이오","Abpro Bio Co., Ltd.","KOSDAQ"
"003800","에이스침대","AceBed","KOSDAQ"
"088800","에이스테크","Ace Technologies Corp.","KOSDAQ"
"241840","에이스토리","ASTORY Co., Ltd.","KOSDAQ"
"311960","에이아이더뉴트리진","AItheNutriGene","KONEX"
"312610","에이에프더블류","A.F.W Co., Ltd","KOSDAQ"
"015260","에이엔피","AUTOMOBILE&PCB","KOSPI"
"234070","에이원알폼","A ONE ALFORM","KONEX"
"140910","에이리츠","A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.","KOSPI"
"039570","HDC랩스","HDCLABS","KOSPI"
"089470","HDC현대EP","HDC Hyundai Engineering Plastics","KOSPI"
"267250","HD현대","HD HYUNDAI","KOSPI"
"297890","HB솔루션","HB SOLUTION","KOSDAQ"
"078150","HB테크놀러지","HB Technology CO.,LTD.","KOSDAQ"
"072990","에이치시티","HCT","KOSDAQ"
"036640","HRS","HRS Co., Ltd","KOSDAQ"
"227100","에이치앤비디자인","H&B Design","KOSDAQ"
"082740","HSD엔진","HSD Engine","KOSPI"
"044990","에이치엔에스하이텍","H&S","KONEX"
"028300","HLB","HLB INC.","KOSDAQ"
"003580","HLB글로벌","HLB GLOBAL Co., Ltd.","KOSPI"
"343090","HLB사이언스","HLB SCIENCE","KONEX"
"067630","HLB생명과학","HLB Life Science","KOSDAQ"
"047920","HLB제약","HLB PHARMACEUTICAL","KOSDAQ"
"115450","HLB테라퓨틱스","HLB Therapeutics","KOSDAQ"
"239610","에이치엘사이언스","HLSCIENCE Co., LTD","KOSDAQ"
"353070","에이치엠씨제4호스팩","HMCIB No.4 Special Purpose Acquisition Company","KOSDAQ"
"353060","에이치엠씨제5호스팩","HMCIB No.5 Special Purpose Acquisition Company","KOSDAQ"
"011200","HMM","HMM","KOSPI"
"148930","에이치와이티씨","HYTC CO., LTD","KOSDAQ"
"044780","에이치케이","HK CO., LTD.","KOSDAQ"
"195940","HK이노엔","HK inno.N Corporation","KOSDAQ GLOBAL"
"403870","HPSP","HPSP Co., Ltd.","KOSDAQ"
"357230","에이치피오","H.PIO Co.,Ltd","KOSDAQ"
"071670","에이테크솔루션","A-Tech Solution CO., LTD.","KOSDAQ"
"045660","에이텍","ATEC CO.,Ltd","KOSDAQ"
"224110","에이텍티앤","ATEC T& CO.,LTD.","KOSDAQ"
"230980","에이트원","AIIT ONE Co., Ltd.","KOSDAQ"
"021080","에이티넘인베스트","Atinum Investment Co., Ltd","KOSDAQ"
"089530","에이티세미콘","AT semicon Co., Ltd.","KOSDAQ"
"200470","에이팩트","APACT Co., Ltd.","KOSDAQ"
"207490","에이펙스인텍","APEX INTEC","KONEX"
"262260","에이프로","A PRO Co., LTD","KOSDAQ"
"003060","에이프로젠바이오로직스","Aprogen Biologics","KOSPI"
"007460","에이프로젠","Aprogen","KOSPI"
"109960","에이프로젠 H&G","Aprogen Healthcare & Games Inc.","KOSDAQ"
"397030","에이프릴바이오","AprilBio Co.,Ltd.","KOSDAQ"
"244920","에이플러스에셋","A Plus Asset","KOSPI"
"265520","AP시스템","Advanced Process Systems Corporation","KOSDAQ"
"054620","APS홀딩스","APS Holdings Corporation","KOSDAQ"
"211270","AP위성","Asia Pacific Satellite Inc.","KOSDAQ"
"089970","에이피티씨","APTC","KOSDAQ"
"230240","에치에프알","HFR, Inc.","KOSDAQ"
"230360","에코마케팅","ECHOMARKETING Co.,Ltd.","KOSDAQ GLOBAL"
"038870","에코바이오","EcoBio Holdings Co., Ltd.","KOSDAQ"
"101360","에코앤드림","Eco&Dream","KOSDAQ"
"128540","에코캡","ECOCAB CO., LTD.","KOSDAQ"
"086520","에코프로","ECOPRO CO., LTD","KOSDAQ"
"247540","에코프로비엠","ECOPRO BM CO., LTD.","KOSDAQ GLOBAL"
"383310","에코프로에이치엔","ECOPRO HN CO., LTD","KOSDAQ"
"038110","에코플라스틱","ECOPLASTIC CORPORATION","KOSDAQ"
"073540","에프알텍","FRTEK CO., LTD.","KOSDAQ"
"064850","에프앤가이드","FnGuide Inc.","KOSDAQ"
"064090","에프앤리퍼블릭","FN REPUBLIC Co., Ltd","KOSDAQ"
"214270","FSN","FSN","KOSDAQ"
"036810","에프에스티","FINE SEMITECH Corp.","KOSDAQ"
"173940","에프엔씨엔터","FNC ENTERTAINMENT Co., Ltd.","KOSDAQ"
"083500","에프엔에스테크","FNS TECH. Co.,Ltd.","KOSDAQ"
"054940","엑사이엔씨","EXA E&C, Inc","KOSDAQ"
"043090","엑서지21","Exergy21","KOSDAQ"
"950130","엑세스바이오","Access Bio, Inc.","KOSDAQ"
"205100","엑셈","EXEM CO., LTD.","KOSDAQ"
"070300","엑스큐어","Xcure Corp.","KOSDAQ"
"092870","엑시콘","Exicon Co., Ltd.","KOSDAQ"
"317870","엔바이오니아","Envioneer Co., Ltd.","KOSDAQ"
"067570","엔브이에이치코리아","NVH KOREA INC.","KOSDAQ"
"236810","엔비티","NBT INC.","KOSDAQ"
"140610","엔솔바이오사이언스","Ensol Biosciences","KONEX"
"333620","엔시스","Nsys Co., Ltd.","KOSDAQ"
"101400","엔시트론","N CITRON, INC.","KOSDAQ"
"036570","엔씨소프트","NCsoftCorporation","KOSPI"
"031860","엔에스엔","NSN Co., Ltd.","KOSDAQ"
"238170","엔에스엠","NSM","KONEX"
"224760","엔에스컴퍼니","NSCOMPANY","KONEX"
"380440","엔에이치스팩19호","NH SPECIAL PURPOSE ACQUISITION 19 COMPANY","KOSPI"
"391060","엔에이치스팩20호","NH SPECIAL PURPOSE ACQUISITION 20 COMPANY","KOSDAQ"
"396770","엔에이치스팩22호","NH SPECIAL PURPOSE ACQUISITION 22 COMPANY","KOSDAQ"
"422040","엔에이치스팩23호","NH SPECIAL PURPOSE ACQUISITION 23 COMPANY","KOSDAQ"
"437780","엔에이치스팩24호","NH SPECIAL PURPOSE ACQUISITION 24 COMPANY","KOSDAQ"
"438580","엔에이치스팩25호","NH SPECIAL PURPOSE ACQUISITION 25 COMPANY","KOSDAQ"
"439410","엔에이치스팩26호","NH SPECIAL PURPOSE ACQUISITION 26 COMPANY","KOSDAQ"
"440820","엔에이치스팩27호","NH SPECIAL PURPOSE ACQUISITION 27 COMPANY","KOSDAQ"
"104200","NHN벅스","NHN BUGS Corporation","KOSDAQ"
"060250","NHN한국사이버결제","NHN KCP Corp.","KOSDAQ GLOBAL"
"400760","NH올원리츠","NHALLONEREIT","KOSPI"
"005945","NH투자증권우","NH INVESTMENT & SECURITIES(1P)","KOSPI"
"005940","NH투자증권","NH INVESTMENT & SECURITIES","KOSPI"
"265740","엔에프씨","NFC Corporation","KOSDAQ"
"053290","NE능률","NE Neungyule, Inc.","KOSDAQ"
"354200","엔젠바이오","NGeneBio Co., Ltd.","KOSDAQ"
"419080","엔젯","ENJET Co.,LTD","KOSDAQ"
"093510","엔지브이아이","NGVI","KONEX"
"208860","엔지스테크널러지","EnGIS Technologies, Inc.","KOSDAQ"
"183490","엔지켐생명과학","ENZYCHEM LIFESCIENCES CORPORATION","KOSDAQ"
"085310","엔케이","NK","KOSPI"
"182400","엔케이맥스","NKMAX Co., Ltd.","KOSDAQ"
"348370","엔켐","Enchem Co., Ltd.","KOSDAQ"
"069410","엔텔스","nTels Co., Ltd.","KOSDAQ"
"227950","엔투텍","N2TECH CO.,LTD","KOSDAQ"
"291230","엔피","NP","KOSDAQ"
"198080","엔피디","NPD Co.,Ltd.","KOSDAQ"
"048830","엔피케이","NPK CO., LTD","KOSDAQ"
"096870","엘디티","LDT Inc.","KOSDAQ"
"276240","엘리비젼","Elivision","KONEX"
"900140","엘브이엠씨홀딩스","LVMC Holdings","KOSPI"
"376190","엘비루셈","LB Lusem Co., Ltd.","KOSDAQ"
"061970","엘비세미콘","LB SEMICON CO., LTD.","KOSDAQ"
"138690","엘아이에스","LIS Co., Ltd.","KOSDAQ"
"290650","엘앤씨바이오","L&C BIO","KOSDAQ"
"066970","엘앤에프","L&F CO., LTD","KOSDAQ GLOBAL"
"156100","엘앤케이바이오","L&K BIOMED CO., LTD.","KOSDAQ"
"229640","LS전선아시아","LS C&S ASIA","KOSPI"
"311060","엘에이티","LAT","KONEX"
"108675","LX하우시스우","LX HAUSYS, LTD.(1P)","KOSPI"
"108670","LX하우시스","LX HAUSYS, LTD.","KOSPI"
"38380K","LX홀딩스1우","LX HOLDINGS(1P)","KOSPI"
"383800","LX홀딩스","LX HOLDINGS","KOSPI"
"073110","엘엠에스","LMS Co.,Ltd.","KOSDAQ"
"083310","엘오티베큠","LOT Vacuum. Co., Ltd.","KOSDAQ"
"037560","LG헬로비전","LG HelloVision","KOSPI"
"037950","엘컴텍","ELCOMTEC CO.,LTD","KOSDAQ"
"170920","엘티씨","LTC Co., LTD.","KOSDAQ"
"058630","엠게임","Mgame Corp.","KOSDAQ"
"058970","엠로","EMRO., Incorporated","KOSDAQ"
"019590","엠벤처투자","M-VENTURE INVESTMENT, INC.","KOSDAQ"
"097520","엠씨넥스","MCNEX Co.,Ltd.","KOSPI"
"179290","엠아이텍","MITECH CO., LTD.","KOSDAQ"
"009780","엠에스씨","MSC","KOSDAQ"
"123040","엠에스오토텍","MS AUTOTECH COMPANY, LIMITED","KOSDAQ"
"323230","엠에프엠코리아","MFM KOREA Co., Ltd.","KOSDAQ"
"033160","엠케이전자","MKElectron","KOSDAQ"
"347890","엠투아이","M2I CORPORATION","KOSDAQ"
"033310","엠투엔","M2N Co.,Ltd","KOSDAQ"
"259630","엠플러스","mPlus Corp","KOSDAQ"
"065150","엠피대산","MPDAESAN Inc","KOSDAQ"
"050540","엠피씨플러스","MPC plus","KOSDAQ"
"115960","연우","YONWOO CO., LTD","KOSDAQ"
"060850","영림원소프트랩","YoungLimWon SoftLab. Co., Ltd.","KOSDAQ"
"014440","영보화학","YoungboChemical","KOSPI"
"007530","영신금속","YoungsinMetalIndustrial","KOSDAQ"
"143540","영우디에스피","YoungWoo DSP Co.,Ltd.","KOSDAQ"
"111770","영원무역","Youngone Corporation","KOSPI"
"009970","영원무역홀딩스","YoungoneHoldings","KOSPI"
"003520","영진약품","YUNGJIN PHARM","KOSPI"
"112290","영창케미칼","YOUNGCHANG CHEMICAL. CO., LTD.","KOSDAQ"
"000670","영풍","Youngpoong","KOSPI"
"036560","영풍정밀","YOUNG POONG PRECISION CORPORATION","KOSDAQ"
"006740","영풍제지","YoungpoongPaperMfg","KOSPI"
"012280","영화금속","YeonghwaMetal","KOSPI"
"265560","영화테크","Younghwa Tech Co., Ltd.","KOSDAQ"
"012160","영흥","YOUNGWIRE","KOSPI"
"036000","예림당","YeaRimDang Publishing Co., Ltd.","KOSDAQ"
"250930","예선테크","YeSUN Tech Co., Ltd.","KOSDAQ"
"053280","예스24","YES24 Co.,Ltd","KOSDAQ"
"015360","예스코홀딩스","Yesco Holdings","KOSPI"
"122640","예스티","YEST Co.,Ltd.","KOSDAQ"
"900300","오가닉티코스메틱","ORGANIC TEA COSMETICS HOLDINGS COMPANY LIMITED","KOSDAQ"
"045060","오공","OKONG Corporation","KOSDAQ"
"080520","오디텍","ODTech","KOSDAQ"
"007310","오뚜기","Ottogi","KOSPI"
"039830","오로라","AURORA WORLD Corporation","KOSDAQ"
"322310","오로스테크놀로지","AUROS TECHNOLOGY, INC.","KOSDAQ"
"046120","오르비텍","Orbitech Co., Ltd.","KOSDAQ"
"014940","오리엔탈정공","ORIENTAL PRECISION & ENGINEERING CO.,LTD","KOSDAQ"
"002630","오리엔트바이오","ORIENTBIO","KOSPI"
"065500","오리엔트정공","Orient Precision Industries Inc.","KOSDAQ"
"271560","오리온","ORION","KOSPI"
"001800","오리온홀딩스","ORION Holdings","KOSPI"
"010470","오리콤","ORICOM Inc.","KOSDAQ"
"417860","오브젠","OBZEN Inc.","KOSDAQ"
"352910","오비고","Obigo Inc.","KOSDAQ"
"053980","오상자이엘","OSANGJAIEL Co., Ltd","KOSDAQ"
"052420","오성첨단소재","OSUNG ADVANCED MATERIALS CO., LTD.","KOSDAQ"
"241790","오션브릿지","OCEANBRIDGE CO., LTD","KOSDAQ"
"039200","오스코텍","OSCOTEC Inc.","KOSDAQ"
"031510","오스템","AUSTEM CO.,LTD","KOSDAQ"
"048260","오스템임플란트","OSSTEM IMPLANT.CO.,Ltd","KOSDAQ"
"368970","오에스피","OSP Co., Ltd","KOSDAQ"
"138080","오이솔루션","OE Solutions Co., Ltd.","KOSDAQ"
"080580","오킨스전자","OKins Electronics Co.,Ltd.","KOSDAQ"
"067170","오텍","Autech Corporation","KOSDAQ"
"353590","오토앤","AUTO& Inc.","KOSDAQ"
"173130","오파스넷","OPASNET co., Ltd","KOSDAQ"
"049480","오픈베이스","Openbase, Inc.","KOSDAQ"
"394280","오픈엣지테크놀로지","Openedges Technology, Inc.","KOSDAQ"
"309930","오하임아이엔티","OHEIM INT Co.,Ltd.","KOSDAQ"
"244460","올리패스","OLIPASS Corporation","KOSDAQ"
"226950","올릭스","Olix Pharmaceuticals, Inc.","KOSDAQ"
"057540","옴니시스템","Omnisystem Co., Ltd","KOSDAQ"
"131030","옵투스제약","OPTUS Pharmaceutical","KOSDAQ"
"082210","옵트론텍","OPTRONTEC Inc.","KOSDAQ"
"109080","옵티시스","OPTICIS CO., LTD.","KOSDAQ"
"380540","옵티코어","Opticore. Inc","KOSDAQ"
"153710","옵티팜","Optipharm. CO., LTD","KOSDAQ"
"051390","YW","YW COMPANY LIMITED","KOSDAQ"
"321820","와이더플래닛","Wider Planet Inc.","KOSDAQ"
"057030","YBM넷","YBM NET, Inc.","KOSDAQ"
"122990","와이솔","WiSoL CO., LTD.","KOSDAQ"
"232140","와이아이케이","YIK Corporation","KOSDAQ"
"065530","와이어블","Wiable","KOSDAQ"
"067900","와이엔텍","Y-ENTEC CO.,LTD.","KOSDAQ"
"155650","와이엠씨","YMC Co., Ltd.","KOSDAQ"
"273640","와이엠텍","YM Tech Co., Ltd.","KOSDAQ"
"251370","와이엠티","YMT CO., LTD.","KOSDAQ"
"066430","와이오엠","Y-OPTICS MANUFACTURE Co., Ltd.","KOSDAQ"
"193250","와이제이엠게임즈","YJM Games Co., Ltd.","KOSDAQ"
"273060","와이즈버즈","Wise birds Inc.","KOSDAQ"
"019210","와이지-원","YG-1 CO., LTD","KOSDAQ"
"122870","와이지엔터테인먼트","YG Entertainment Inc.","KOSDAQ"
"037270","YG PLUS","YG PLUS","KOSPI"
"011690","와이투솔루션","Y2 Solution","KOSPI"
"040300","YTN","YTN","KOSDAQ"
"332570","와이팜","Wireless Amplifier Module Inc.","KOSDAQ"
"079000","와토스코리아","WATOS COREA CO.,LTD","KOSDAQ"
"316140","우리금융지주","WooriFinancialGroup","KOSPI"
"032820","우리기술","Woori Technology, Incorporation","KOSDAQ"
"041190","우리기술투자","Woori Technology Investment Co., Ltd","KOSDAQ"
"115440","우리넷","Woori-Net Co., Ltd.","KOSDAQ"
"046970","우리로","WOORIRO CO., LTD","KOSDAQ"
"082850","우리바이오","WOOREE BIO CO., LTD","KOSDAQ"
"215360","우리산업","WOORY INDUSTRIAL CO.,LTD.","KOSDAQ"
"072470","우리산업홀딩스","WOORY INDUSTRIAL HOLDINGS CO.,LTD.","KOSDAQ"
"073560","우리손에프앤지","Woorison F&G CO., LTD.","KOSDAQ"
"037400","우리엔터프라이즈","WOOREE ENTERPRISE","KOSDAQ"
"153490","우리이앤엘","WOOREE E&L CO.,Ltd.","KOSDAQ"
"010050","우리종금","Woori Investment Bank","KOSPI"
"101170","우림피티에스","WOORIM POWER TRAIN SOLUTION","KOSDAQ"
"006980","우성","WOOSUNG","KOSPI"
"066590","우수AMS","WOOSU AMS CO., LTD.","KOSDAQ"
"017370","우신시스템","WooshinSystems","KOSPI"
"103840","우양","WOOYANG CO., LTD.","KOSDAQ"
"046940","우원개발","Woowon Development Co., Ltd.","KOSDAQ"
"215380","우정바이오","WOOJUNG BIO, Inc.","KOSDAQ"
"065680","우주일렉트로","UJU ELECTRONICS CO., LTD","KOSDAQ"
"105840","우진","WOOJIN INC","KOSPI"
"018620","우진비앤지","WooGene B&G CO., Ltd","KOSDAQ"
"010400","우진아이엔에스","WOOJINI&S","KOSPI"
"049800","우진플라임","WOOJIN PLAIMM CO., LTD","KOSPI"
"016880","웅진","WOONGJIN","KOSPI"
"095720","웅진씽크빅","WOONGJIN THINKBIG CO., LTD.","KOSPI"
"005820","원림","Wonlim","KOSPI"
"307280","원바이오젠","Wonbiogen","KOSDAQ"
"053080","원방테크","WONBANG TECH CO., LTD.","KOSDAQ"
"032940","원익","WonIk","KOSDAQ"
"104830","원익머트리얼즈","WONIK Materials Co., Ltd.","KOSDAQ"
"240810","원익IPS","WONIK IPS Co.,Ltd.","KOSDAQ GLOBAL"
"014190","원익큐브","WONIK CUBE Corp.","KOSDAQ"
"074600","원익QnC","WONIK QnC CORPORATION","KOSDAQ GLOBAL"
"217820","원익피앤이","WONIK PNE","KOSDAQ"
"030530","원익홀딩스","WONIK HOLDINGS CO.,LTD.","KOSDAQ"
"012620","원일특강","WonilSpecialSteel","KOSDAQ"
"382840","원준","Onejoon Co., Ltd.","KOSDAQ"
"336570","원텍","WONTECH","KOSDAQ"
"376980","원티드랩","Wanted Lab Inc.","KOSDAQ"
"122830","원포유","ONE4U","KONEX"
"008370","원풍","WonpoongCorporation","KOSDAQ"
"008290","원풍물산","WonpungMulsan","KOSDAQ"
"101160","월덱스","WORLDEX INDUSTRY & TRADING CO., LTD","KOSDAQ"
"336060","웨이버스","WAVUS","KOSDAQ"
"095270","웨이브일렉트로","Wave Electronics Co., Ltd.","KOSDAQ"
"010600","웰바이오텍","WELLBIOTEC","KOSPI"
"065950","웰크론","Welcron Company Limited","KOSDAQ"
"076080","웰크론한텍","WELCRON HANTEC CO.,LTD.","KOSDAQ"
"196700","웹스","WAPS Co., Ltd.","KOSDAQ"
"069080","웹젠","Webzen Inc.","KOSDAQ GLOBAL"
"053580","웹케시","WebCash Corporation","KOSDAQ"
"071460","위니아","WINIA","KOSDAQ"
"377460","위니아에이드","WINIA AID CO.,LTD.","KOSDAQ"
"044340","위닉스","WINIX INC.","KOSDAQ"
"330350","위더스제약","Withus Pharmaceutical. Co., LTD","KOSDAQ"
"348350","위드텍","WITHTECH, Inc.","KOSDAQ"
"112040","위메이드","Wemade Co., Ltd.","KOSDAQ"
"101730","위메이드맥스","Wemade Max","KOSDAQ"
"123420","위메이드플레이","Wemade Play","KOSDAQ"
"065370","위세아이텍","WISE iTech Co., Ltd.","KOSDAQ"
"140660","위월드","WIWORLD Co.,Ltd","KONEX"
"038620","위즈코프","WIZ CORP, Inc.","KOSDAQ"
"299900","위지윅스튜디오","WYSIWYG STUDIOS CO., LTD.","KOSDAQ"
"036090","위지트","WIZIT Co., Ltd.","KOSDAQ"
"136540","윈스","Wins co., Ltd.","KOSDAQ"
"320000","윈텍","WINTEC Co.,Ltd.","KOSDAQ"
"097800","윈팩","WINPAC INC.","KOSDAQ"
"192390","윈하이텍","WINHITECH CO., Ltd.","KOSDAQ"
"313760","윌링스","WILLINGS CO., LTD.","KOSDAQ"
"008600","윌비스","TheWillBes","KOSPI"
"335870","윙스풋","WINGS FOOT","KOSDAQ"
"900340","윙입푸드","WING YIP FOOD HOLDINGS GROUP","KOSDAQ"
"014830","유니드","UNID","KOSPI"
"446070","유니드비티플러스","UNID btplus","KOSPI"
"036200","유니셈","UNION SEMICONDUCTOR EQUIPMENT&MATERIALS","KOSDAQ"
"018000","유니슨","UNISON CO., LTD.","KOSDAQ"
"047400","유니온머티리얼","Union Materials Corp.","KOSPI"
"000910","유니온","Union","KOSPI"
"203450","유니온커뮤니티","Union community Co., Ltd.","KOSDAQ"
"011330","유니켐","UNI CHEM.CO.,LTD","KOSPI"
"077500","유니퀘스트","Uniquest Corporation","KOSPI"
"011320","유니크","UNICK CORPORATION","KOSDAQ"
"086390","유니테스트","UniTest Inc.","KOSDAQ"
"241690","유니테크노","UNITEKNO Co.,Ltd","KOSDAQ"
"142210","유니트론텍","Unitrontech Co.,Ltd.","KOSDAQ"
"121060","유니포인트","UNIPOINT Corp.","KONEX"
"048430","유라테크","YURA TECH. CO., LTD.","KOSDAQ"
"206650","유바이오로직스","EuBiologics Co., Ltd.","KOSDAQ"
"089850","유비벨록스","UbiVelox Inc.","KOSDAQ"
"084440","유비온","UBION CO.LTD.","KOSDAQ"
"032620","유비케어","UBCARE CO., LTD.","KOSDAQ"
"264450","유비쿼스","Ubiquoss Inc.","KOSDAQ"
"078070","유비쿼스홀딩스","Ubiquoss Holdings Inc.","KOSDAQ"
"002920","유성기업","YoosungEnterprise","KOSPI"
"024800","유성티엔에스","YOOSUNG T&S CO.,LTD","KOSDAQ"
"000700","유수홀딩스","EUSU HOLDINGS","KOSPI"
"054930","유신","Yooshin Engineering Corporation","KOSDAQ"
"069330","유아이디","U.I.DISPLAY CO.,LTD.","KOSDAQ"
"049520","유아이엘","UIL Co.,Ltd","KOSDAQ"
"435380","유안타제10호스팩","Yuanta 10 SPECIAL PURPOSE ACQUISITION COMPANY","KOSDAQ"
"367480","유안타제8호스팩","Yuanta 8 SPECIAL PURPOSE ACQUISITION COMPANY","KOSDAQ"
"430700","유안타제9호스팩","Yuanta 9 SPECIAL PURPOSE ACQUISITION COMPANY","KOSDAQ"
"003475","유안타증권우","Yuanta Securities Korea(1P)","KOSPI"
"003470","유안타증권","Yuanta Securities Korea","KOSPI"
"263770","유에스티","UST CO., LTD.","KOSDAQ"
"337840","유엑스엔","UXN","KONEX"
"072130","유엔젤","UANGEL","KOSPI"
"000225","유유제약1우","YuyuPharma(1P)","KOSPI"
"000227","유유제약2우B","YuyuPharma(2PB)","KOSPI"
"000220","유유제약","YuyuPharma","KOSPI"
"388720","유일로보틱스","Yuilrobotics. co., Ltd","KOSDAQ"
"340930","유일에너테크","YOUIL ENERGY TECH CO.,LTD.","KOSDAQ"
"023410","유진기업","EUGENE Corporation","KOSDAQ"
"373340","유진스팩6호","EUGENE SPECIAL PURPOSE ACQUISITION 6 COMPANY","KOSDAQ"
"388800","유진스팩7호","EUGENE SPECIAL PURPOSE ACQUISITION 7 COMPANY","KOSDAQ"
"413630","유진스팩8호","EUGENE SPECIAL PURPOSE ACQUISITION 8 COMPANY","KOSDAQ"
"442130","유진스팩9호","EUGENE SPECIAL PURPOSE ACQUISITION 9 COMPANY","KOSDAQ"
"056080","유진로봇","Yujin Robot Co., Ltd.","KOSDAQ"
"084370","유진테크","Eugene Technology Co., Ltd.","KOSDAQ GLOBAL"
